drinkerID,drinkerName,barID,barName,state
1143,Hiro Bateman,968,The Chunky Planet ,Nevada
1144,Ala Zeaser,828,The Axiomatic Pirate Bar,Virginia
1145,Keane Uflan,700,The Frightened Frightening Full Fumbling Functional Gate ,Virgin Island
1145,Keane Uflan,700,The Frightened Frightening Full Fumbling Functional Gate ,Virgin Island
1145,Keane Uflan,893,The Stimulating Husband Inn,Virgin Island
1146,Tiarnan Kassing,700,The Frightened Frightening Full Fumbling Functional Gate ,Virgin Island
1146,Tiarnan Kassing,599,Raspy Wife Inn,Virgin Island
1147,Keane Tandy,329,Illegal Garden Pub,Colorado
1148,Hao Dugelman,918,The Dizzy Noodle Tavern,North Dakota
1149,Awais Stahl,219,Exultant Armadillo Pub,Washington
1149,Awais Stahl,456,Military Pizza Inn,Washington
1150,Cormack McCormack,420,Imaginary Noodle ,Vermont
1150,Cormack McCormack,642,Homely Pirate Bar,Vermont
1151,Eli Nuttle,530,The Fanatical Gate Bar,West Virginia
1151,Eli Nuttle,52,The Spicy Captain ,West Virginia
1152,Thom Sawyer,620,Obeisant Wife ,Michigan
1152,Thom Sawyer,840,Puzzling Cave ,Michigan
1153,Davis Cataldi,195,Dead Skull Tavern,New Jersey
1153,Davis Cataldi,718,Steady Toad Bar,New Jersey
1153,Davis Cataldi,402,Rainy Bongo Bar,New Jersey
1154,Kyle Tandy,276,Hilarious Fish Tavern,Vermont
1154,Kyle Tandy,595,The Boorish Husband Inn,Vermont
1154,Kyle Tandy,697,The Gifted Cove Pub,Vermont
1155,Sahaib Illingsworth,851,Colorful Cake Inn,Nevada
1156,Branden Rogers,856,Clever Frog Tavern,South Carolina
1156,Branden Rogers,442,Small Garden Inn,South Carolina
1156,Branden Rogers,442,Small Garden Inn,South Carolina
1157,Robbie Darnell,620,Obeisant Wife ,Michigan
1157,Robbie Darnell,173,The Bored Noodle ,Michigan
1157,Robbie Darnell,488,Swanky Cake Bar,Michigan
1158,Marc Dewalt,748,Busy Dog Tavern,Minnesota
1158,Marc Dewalt,107,Tenuous Captain Bar,Minnesota
1158,Marc Dewalt,862,Tame Frog Pub,Minnesota
1159,Odin Reardon,684,The Tangy Gorilla ,Puerto Rico
1159,Odin Reardon,160,Highfalutin Moose Inn,Puerto Rico
1159,Odin Reardon,163,Dry Pizza Pub,Puerto Rico
1160,Naif Yates,543,The Seemly Rose ,Oklahoma
1160,Naif Yates,752,Aback Flower Tavern,Oklahoma
1161,Kieran Johnson,245,The Abortive Lyre ,Nebraska
1162,Nagib Reyes,561,Square Trumpet Inn,Massachusetts
1162,Nagib Reyes,561,Square Trumpet Inn,Massachusetts
1163,Salter Martin,282,The Cheap Elf ,Colorado
1163,Salter Martin,415,The Ready Trumpet Pub,Colorado
1164,Jaidyn Myers,977,Half Trumpet Inn,Rhode Island
1164,Jaidyn Myers,572,Lucky Banjo Tavern,Rhode Island
1165,Ruaridh Solberg,608,Gullible Gusty Cod Pub,Idaho
1165,Ruaridh Solberg,341,The Impolite Pikachu Inn,Idaho
1166,Harvey Orwig,70,Certain Badger Bar,Virginia
1167,Yoolgeun Moody,645,Dynamic Frog Bar,Texas
1168,Codey Soukup,657,The False Familiar Famous Onion ,Washington
1168,Codey Soukup,303,The Nervous Frog Bar,Washington
1168,Codey Soukup,585,Reminiscent Snowman ,Washington
1169,Clifford Schickowski,868,The Understood Captain Pub,South Dakota
1169,Clifford Schickowski,744,The Shrill Cod Bar,South Dakota
1169,Clifford Schickowski,315,The Expensive Skull Pub,South Dakota
1170,Aeron Trebil,852,Polite Dog Pub,Oregon
1170,Aeron Trebil,852,Polite Dog Pub,Oregon
1171,Oscar Napier,302,The Warm Pirate Pub,Illinois
1172,Zaid McCormack,481,Real Flower Bar,Vermont
1172,Zaid McCormack,276,Hilarious Fish Tavern,Vermont
1173,Laughlan Sagar,335,Ruthless Kitten Inn,New York
1173,Laughlan Sagar,805,Colossal Cave Bar,New York
1173,Laughlan Sagar,261,The Calculating Dog Tavern,New York
1174,Ehsen Solberg,606,Awful Armadillo Bar,Arizona
1174,Ehsen Solberg,612,The Pushy Banjo Bar,Arizona
1175,Deelan Leisinger,932,The Cute Flower Inn,Puerto Rico
1175,Deelan Leisinger,932,The Cute Flower Inn,Puerto Rico
1175,Deelan Leisinger,899,New Armadillo ,Puerto Rico
1176,Eason Boyd,640,The Lame Cake Bar,Puerto Rico
1176,Eason Boyd,899,New Armadillo ,Puerto Rico
1176,Eason Boyd,887,The Silent Dog ,Puerto Rico
1177,Khalan McCormack,706,The Limping Pup Inn,Nevada
1178,Anesu Tandy,57,Juvenile Tiger Pub,South Dakota
1178,Anesu Tandy,676,The Actually Noodle Pub,South Dakota
1179,Paul Ulrich,899,New Armadillo ,Puerto Rico
1180,Wai Cataldi,757,The Magical Cake Pub,Mississippi
1180,Wai Cataldi,272,Spotless Adventurer ,Mississippi
1180,Wai Cataldi,346,The Homeless Bongo Tavern,Mississippi
1181,Dennin Frick,622,The Careful Pikachu Bar,Northern Mariana Islands
1181,Dennin Frick,927,The Secret Cod Pub,Northern Mariana Islands
1182,Rhyley Ingram,710,Gray Greasy Great Lioness Bar,Ohio
1182,Rhyley Ingram,283,The Nostalgic Rose Inn,Ohio
1182,Rhyley Ingram,751,The Paltry Flower Bar,Ohio
1183,Kael Jagtap,949,The Sour Crossbow Bar,Puerto Rico
1184,Brody McCormack,554,The Ancient Cove ,West Virginia
1184,Brody McCormack,143,The Pushy Skull Pub,West Virginia
1184,Brody McCormack,299,Messy Guitar Inn,West Virginia
1185,Digby Illingsworth,787,Unsightly Elf Inn,Rhode Island
1185,Digby Illingsworth,679,Ambiguous Adventurer Tavern,Rhode Island
1186,Codey Schwager,242,Bent Apple ,Virginia
1186,Codey Schwager,436,The Obsolete Cake Bar,Virginia
1187,C-Jay Duffman,464,Ubiquitous Lioness Tavern,New York
1187,C-Jay Duffman,638,The Wild Onion ,New York
1187,C-Jay Duffman,988,The Parched Mole Tavern,New York
1188,Arunas Soloman,639,The Purring Lioness Inn,Alaska
1188,Arunas Soloman,739,The Phobic Guitar Inn,Alaska
1188,Arunas Soloman,566,The Ad Cave ,Alaska
1189,Valery Sellon,389,The Vulgar Pikachu Bar,Missouri
1190,Tristain Ebner,499,The Fluffy Toad Tavern,Illinois
1190,Tristain Ebner,741,The Nostalgic Gate ,Illinois
1190,Tristain Ebner,11,The  Fascinated Onion Inn,Illinois
1191,Shaunpaul Yates,318,The Boorish Cove Bar,Colorado
1191,Shaunpaul Yates,824,Sharp Cove ,Colorado
1191,Shaunpaul Yates,870,The Glamorous Badger ,Colorado
1192,Jake Vanderpoel,70,Certain Badger Bar,Virginia
1192,Jake Vanderpoel,556,Thirsty Skull Bar,Virginia
1192,Jake Vanderpoel,70,Certain Badger Bar,Virginia
1193,Dimitri Dinkins,765,The Devilish Skull Inn,Hawaii
1194,Oluwafikunayomi Myers,684,The Tangy Gorilla ,Puerto Rico
1194,Oluwafikunayomi Myers,258,Boundless Adventurer ,Puerto Rico
1195,Shaarvin Kassing,991,Unkempt Trumpet Pub,Alaska
1196,Jaydyn Schickowski,376,Unnatural Skull Inn,Montana
1196,Jaydyn Schickowski,901,Equal Apple ,Montana
1196,Jaydyn Schickowski,763,The Impartial Cove Inn,Montana
1197,Reace Nelson,668,The Nutritious Noodle Inn,Hawaii
1198,Spondon Ziegler,352,The Warlike Cave Bar,Maine
1198,Spondon Ziegler,909,The Gaping Lyre Tavern,Maine
1199,Ksawier Trebil,117,Fancy Guitar Pub,Florida
1199,Ksawier Trebil,104,Careless Banjo Inn,Florida
1200,Al Reardon,220,The Raspy Mole ,Palau
1201,Colt Linde,697,The Gifted Cove Pub,Vermont
1202,Taylor Sandstrom,558,Penitent Gate Pub,Texas
1202,Taylor Sandstrom,826,The Classy Cave Bar,Texas
1202,Taylor Sandstrom,770,Obsequious Elf Pub,Texas
1203,Maanav Hancock,573,Graceful Frog ,Kansas
1203,Maanav Hancock,151,Zany Cave ,Kansas
1203,Maanav Hancock,881,The Cloistered Pup Tavern,Kansas
1204,Kody Lewis,24,Economic Captain Inn,Mississippi
1205,Dylan-James Deitz,119,Amused Pikachu Bar,New Mexico
1205,Dylan-James Deitz,196,Flat Armadillo Inn,New Mexico
1206,Anis Wakefield,427,The Beneficial Gorilla Bar,New Jersey
1207,Baley Maki,142,The Eager Lyre Tavern,Mississippi
1208,Oliver Jones,870,The Glamorous Badger ,Colorado
1209,Aiman Lawless,33,Groovy Crossbow Bar,District of Columbia
1209,Aiman Lawless,750,Redundant Lyre Tavern,District of Columbia
1210,Levy Schwager,197,The Dramatic Cake Pub,Oklahoma
1210,Levy Schwager,265,Maddening Kitten Inn,Oklahoma
1210,Levy Schwager,6,Bright Toad Bar,Oklahoma
1211,Aydan Leisinger,237,Alluring Trumpet Pub,South Dakota
1212,Richie Dugelman,0,Windy Wife Tavern,Washington
1212,Richie Dugelman,303,The Nervous Frog Bar,Washington
1212,Richie Dugelman,743,The Wary Garden Tavern,Washington
1213,Cambell Celedon,533,Historical Mole ,Illinois
1213,Cambell Celedon,537,The Stereotyped Planet Pub,Illinois
1213,Cambell Celedon,215,The Quack Husband Inn,Illinois
1214,Tokinaga Keller,853,The Knowing Adventurer Bar,Marshall Islands
1214,Tokinaga Keller,331,The Equal Kitten ,Marshall Islands
1215,Ayman Cannon,971,The Plastic Tiger Bar,Pennsylvania
1215,Ayman Cannon,924,The Guiltless Elf Tavern,Pennsylvania
1215,Ayman Cannon,971,The Plastic Tiger Bar,Pennsylvania
1216,Sohail Tandy,457,The Accidental Banjo Pub,Michigan
1217,Sayeed Lulloff,625,The Ad Onion Tavern,Massachusetts
1217,Sayeed Lulloff,465,Gaudy Captain Pub,Massachusetts
1217,Sayeed Lulloff,80,Well-Groomed Crossbow Bar,Massachusetts
1218,Eljon Wagle,709,The Picayune Cove ,Illinois
1218,Eljon Wagle,869,The Acidic Elf ,Illinois
1218,Eljon Wagle,756,Plant Mole Bar,Illinois
1219,Precious Valente,934,The Energetic Husband Bar,Arkansas
1219,Precious Valente,310,Scandalous Tiger ,Arkansas
1220,Jacques Yang,918,The Dizzy Noodle Tavern,North Dakota
1221,Lael Darnell,719,Stimulating Rose Bar,Federated States of Micronesia
1222,Jacob Quinn,49,Eminent Gate Pub,Tennessee
1223,Kieren Baxster,974,Penitent Pikachu Pub,Arkansas
1223,Kieren Baxster,849,Faded Guitar Bar,Arkansas
1223,Kieren Baxster,51,The Adjoining Bongo Tavern,Arkansas
1224,Macaully Jagtap,696,Various Lyre Bar,North Carolina
1225,Kyren Tandy,504,Angry Pikachu Tavern,Maine
1225,Kyren Tandy,352,The Warlike Cave Bar,Maine
1226,Denton Soukup,992,The Xenophobic Tiger Inn,Northern Mariana Islands
1227,Cassy Dinkins,430,The Frightened Frightening Full Fumbling Functional Frog Tavern,Iowa
1227,Cassy Dinkins,211,The Befitting Cod ,Iowa
1227,Cassy Dinkins,878,Stingy Armadillo Inn,Iowa
1228,Crombie Hylan,282,The Cheap Elf ,Colorado
1228,Crombie Hylan,282,The Cheap Elf ,Colorado
1228,Crombie Hylan,858,Spiteful Rose Pub,Colorado
1229,Daryl Eastman,481,Real Flower Bar,Vermont
1230,Arthur Lulloff,936,Annoyed Armadillo Tavern,District of Columbia
1230,Arthur Lulloff,831,Sharp Gate Bar,District of Columbia
1230,Arthur Lulloff,33,Groovy Crossbow Bar,District of Columbia
1231,Idris Lawless,580,The Abrupt Pirate Tavern,Iowa
1231,Idris Lawless,580,The Abrupt Pirate Tavern,Iowa
1231,Idris Lawless,878,Stingy Armadillo Inn,Iowa
1232,Lincon Dewalt,185,Silly Bongo Tavern,Oregon
1232,Lincon Dewalt,351,The Unusual Pizza Tavern,Oregon
1233,Kurtis Schmitt,902,The Sable Fish Bar,Florida
1234,Abdulkarem Woo,371,Adventurous Rose Tavern,North Carolina
1234,Abdulkarem Woo,996,The Unable Onion Pub,North Carolina
1234,Abdulkarem Woo,839,Wary Rose Inn,North Carolina
1235,Finnen Van Zandt,812,The Gaudy Badger Inn,Vermont
1236,Dominic Pak,797,The Nippy Guitar Tavern,Puerto Rico
1237,Grant Quinn,857,The Yummy Armadillo Bar,Oklahoma
1237,Grant Quinn,197,The Dramatic Cake Pub,Oklahoma
1237,Grant Quinn,543,The Seemly Rose ,Oklahoma
1238,Raul Wakefield,100,The Barbarous Gate ,Virginia
1239,Zishan Yocum,273,The Brave Badger Inn,California
1239,Zishan Yocum,479,Thoughtless Husband ,California
1240,Saunders Schutz,693,Certain Pikachu Bar,Montana
1241,Ahmed-Aziz Vader,100,The Barbarous Gate ,Virginia
1242,Diarmuid Davis,835,The Subsequent Planet Inn,Northern Mariana Islands
1242,Diarmuid Davis,622,The Careful Pikachu Bar,Northern Mariana Islands
1243,Laison Boyd,212,The Stupendous Pear Tavern,Kentucky
1244,Roray Hesch,617,Knotty Captain Tavern,Virgin Island
1245,Derick Quinn,531,Brown Noodle Tavern,Federated States of Micronesia
1245,Derick Quinn,528,Ugliest Badger ,Federated States of Micronesia
1245,Derick Quinn,505,The Pale Fish Tavern,Federated States of Micronesia
1246,Korrin Ramachandran,59,Late Noodle Pub,Ohio
1246,Korrin Ramachandran,141,The Scary Husband Pub,Ohio
1247,Ricky Knutson,698,The Lame Mole Tavern,Oregon
1248,Saman Schiebel,794,The Profuse Lyre Pub,Marshall Islands
1248,Saman Schiebel,480,Bashful Rose Pub,Marshall Islands
1249,Gavin Woo,734,Amazing Skull Tavern,Palau
1250,Coll Reardon,191,The Clever Guitar Bar,Mississippi
1250,Coll Reardon,576,Unwieldy Husband Pub,Mississippi
1250,Coll Reardon,142,The Eager Lyre Tavern,Mississippi
1251,Fynlay Sweeney,275,The Alive Skull Tavern,Florida
1251,Fynlay Sweeney,58,The Lowly Bongo Pub,Florida
1252,Honey Miller,664,Psychedelic Cake Tavern,Nebraska
1252,Honey Miller,845,Slippery Gorilla Inn,Nebraska
1252,Honey Miller,703,Tight Kitten Tavern,Nebraska
1253,Stewarty Chapman,354,The Apathetic Trumpet Inn,New York
1254,Caley Lawless,422,Spotless Banjo Inn,North Dakota
1254,Caley Lawless,986,The Offbeat Mole Pub,North Dakota
1254,Caley Lawless,355,Bumpy Pikachu Tavern,North Dakota
1255,Christian Eastman,79,Curious Flower Bar,Missouri
1255,Christian Eastman,35,The Scared Fish Bar,Missouri
1255,Christian Eastman,35,The Scared Fish Bar,Missouri
1256,Devon Johnsen,549,The Mountainous Gorilla ,Wyoming
1257,Evan Lawless,440,The Sudden Guitar Inn,Illinois
1257,Evan Lawless,446,Gaudy Snowman Tavern,Illinois
1257,Evan Lawless,74,The Spotless Tiger Bar,Illinois
1258,Sahil Trusela,401,Hallowed Tiger Bar,Louisiana
1258,Sahil Trusela,793,Pink Pirate Bar,Louisiana
1259,Binod Ebner,393,Understood Moose Inn,Hawaii
1260,Karson Hancock,509,Macho Crossbow ,South Dakota
1261,Talorcan Dugan,514,Acid Trumpet ,Utah
1261,Talorcan Dugan,313,The Natural Trumpet Bar,Utah
1262,Findlie Sawyer,691,Nonchalant Adventurer Pub,New Mexico
1262,Findlie Sawyer,681,Devilish Cove Bar,New Mexico
1262,Findlie Sawyer,967,The Violet Banjo ,New Mexico
1263,Zhen Thompson,867,The Ambiguous Rose Tavern,North Dakota
1264,Mitchel Lulloff,403,Uptight Banjo Pub,Georgia
1264,Mitchel Lulloff,492,Handsomely Rose Tavern,Georgia
1264,Mitchel Lulloff,180,The Bouncy Pear Pub,Georgia
1265,Callum Lewis,406,Agreeable Apple Tavern,California
1265,Callum Lewis,484,The Sleepy Gorilla Pub,California
1266,John-Michael Solberg,566,The Ad Cave ,Alaska
1266,John-Michael Solberg,632,The Outgoing Cod Tavern,Alaska
1266,John-Michael Solberg,991,Unkempt Trumpet Pub,Alaska
1267,Rhoan Bongard,477,Hushed Flower Bar,Kentucky
1267,Rhoan Bongard,68,The Prickly Wife ,Kentucky
1267,Rhoan Bongard,9,Knotty Cod Inn,Kentucky
1268,David-Lee Dugelman,735,Moldy Cod ,Vermont
1268,David-Lee Dugelman,307,Alcoholic Husband Tavern,Vermont
1268,David-Lee Dugelman,812,The Gaudy Badger Inn,Vermont
1269,Hagun Lulloff,963,Past Fish ,Federated States of Micronesia
1269,Hagun Lulloff,560,Ritzy Apple Tavern,Federated States of Micronesia
1269,Hagun Lulloff,251,The Ignorant Cake Bar,Federated States of Micronesia
1270,Ksawier Ziegler,665,Drab Gate Tavern,Mississippi
1270,Ksawier Ziegler,808,The Voiceless Cod Bar,Mississippi
1271,Alfee Knutson,545,Overrated Planet Tavern,North Carolina
1272,Nassir Bowers,373,The Nifty Garden Tavern,Virginia
1272,Nassir Bowers,613,Heartbreaking Moose ,Virginia
1273,Darragh Lawless,248,General Gentle Noodle Pub,Federated States of Micronesia
1273,Darragh Lawless,963,Past Fish ,Federated States of Micronesia
1273,Darragh Lawless,560,Ritzy Apple Tavern,Federated States of Micronesia
1274,Rana Uddin,419,The Quaint Moose Inn,Rhode Island
1274,Rana Uddin,679,Ambiguous Adventurer Tavern,Rhode Island
1274,Rana Uddin,15,The Sedate Gate Pub,Rhode Island
1275,Che Upson,581,The Different Skull Bar,Connecticut
1275,Che Upson,989,The Recondite Cake Inn,Connecticut
1275,Che Upson,716,Wretched Cave Bar,Connecticut
1276,Talon Soukup,383,Tangy Rose Tavern,Utah
1276,Talon Soukup,520,The Wooden Pear Tavern,Utah
1276,Talon Soukup,900,The Accessible Trumpet Bar,Utah
1277,Taylar Ferry,728,The Stormy Captain Pub,New York
1277,Taylar Ferry,948,Superb Lyre Pub,New York
1278,Nikodem Ashwoon,589,The Giant Armadillo Pub,Arkansas
1279,Rajan Vanderpoel,987,Youthful Dog Pub,Texas
1280,Murrough Bowers,121,Lamentable Banjo Bar,Oregon
1280,Murrough Bowers,351,The Unusual Pizza Tavern,Oregon
1281,Domhnall Ortiz,122,Rustic Pirate Bar,Minnesota
1281,Domhnall Ortiz,862,Tame Frog Pub,Minnesota
1282,Kale Van Zandt,136,Actually Planet ,Missouri
1282,Kale Van Zandt,79,Curious Flower Bar,Missouri
1283,Tibet Deitz,878,Stingy Armadillo Inn,Iowa
1284,Aonghus Pak,54,Picayune Cove Tavern,Maryland
1284,Aonghus Pak,983,Entertaining Cove Pub,Maryland
1284,Aonghus Pak,259,Best Captain Pub,Maryland
1285,Darcy Cast,379,Useful Pirate Pub,South Dakota
1285,Darcy Cast,237,Alluring Trumpet Pub,South Dakota
1286,Alyas Leisinger,511,The Guttural H Habitual Planet ,Delaware
1286,Alyas Leisinger,781,The Inquisitive Rose Inn,Delaware
1287,Niki Leisinger,275,The Alive Skull Tavern,Florida
1287,Niki Leisinger,336,The Poor Lioness ,Florida
1288,Kalani Ory,359,The  Frequent Banjo Bar,Missouri
1288,Kalani Ory,798,The Dull Garden Bar,Missouri
1289,Kendyn Dugelman,547,The Obedient Moose Tavern,Massachusetts
1289,Kendyn Dugelman,462,Spotted Cake Bar,Massachusetts
1289,Kendyn Dugelman,547,The Obedient Moose Tavern,Massachusetts
1290,Hector Baxster,877,Waiting Badger Tavern,New York
1291,Carlos Thompson,500,Versed Apple Bar,Kansas
1292,Kyaan Ostrander,406,Agreeable Apple Tavern,California
1293,Kellen Upson,950,Unbiased Captain Inn,Northern Mariana Islands
1293,Kellen Upson,836,Third Rose Tavern,Northern Mariana Islands
1294,Atal Trebil,496,The Adjoining Snowman Tavern,Palau
1294,Atal Trebil,220,The Raspy Mole ,Palau
1294,Atal Trebil,288,The Gifted Cove Inn,Palau
1295,Rayden Miller,135,Rough Banjo ,Nevada
1296,Teejay Cast,206,The Snotty Bongo ,Guam
1297,Nilav Fietzer,920,Depressed Fish ,North Dakota
1297,Nilav Fietzer,944,Political Gate Inn,North Dakota
1298,Raegan Nuttle,340,Nebulous Pirate Pub,American Samoa
1298,Raegan Nuttle,885,The Fearful Fearless Skull ,American Samoa
1298,Raegan Nuttle,340,Nebulous Pirate Pub,American Samoa
1299,Zachary-Marc Stahl,830,Eight Badger Inn,Ohio
1299,Zachary-Marc Stahl,283,The Nostalgic Rose Inn,Ohio
1300,Jardine Mills,500,Versed Apple Bar,Kansas
1301,Alyas Woo,17,Placid Cove Bar,Federated States of Micronesia
1302,Karam Tisler,750,Redundant Lyre Tavern,District of Columbia
1302,Karam Tisler,207,Motionless Banjo Inn,District of Columbia
1303,Oilibhear Pettigrew,252,Fuzzy  Pup ,Arkansas
1304,Calin Uddin,371,Adventurous Rose Tavern,North Carolina
1304,Calin Uddin,458,Important Cove Inn,North Carolina
1305,Tiernan Hydinger,79,Curious Flower Bar,Missouri
1305,Tiernan Hydinger,356,Pastoral Noodle Inn,Missouri
1306,Areez Ziegler,45,Psychotic Frog ,Iowa
1307,Dyllan Jurgenson,960,The Last Pikachu Tavern,Maryland
1307,Dyllan Jurgenson,319,Muddled Noodle ,Maryland
1308,Grant Ebner,414,The Big Badger ,Florida
1309,Orson Sonderling,261,The Calculating Dog Tavern,New York
1310,Kyel Jurgenson,675,The Numerous Cove Bar,South Dakota
1310,Kyel Jurgenson,498,The Brash Kitten Tavern,South Dakota
1311,Spencer Wagner,563,Stereotyped Toad Inn,Wyoming
1311,Spencer Wagner,919,The Rude Lyre ,Wyoming
1311,Spencer Wagner,274,Calm Banjo Pub,Wyoming
1312,Cain Deitz,433,Dazzling Tiger ,North Dakota
1312,Cain Deitz,817,The  Five Moose Tavern,North Dakota
1312,Cain Deitz,98,The Fat Faulty Lion ,North Dakota
1313,Fahad Sellon,977,Half Trumpet Inn,Rhode Island
1313,Fahad Sellon,419,The Quaint Moose Inn,Rhode Island
1313,Fahad Sellon,490,The Tiny Cave Bar,Rhode Island
1314,Benoit Miller,759,Important Lioness Inn,Utah
1315,Adrien Dewalt,277,The Poor Apple Tavern,Arkansas
1315,Adrien Dewalt,51,The Adjoining Bongo Tavern,Arkansas
1315,Adrien Dewalt,907,Rapid Adventurer Pub,Arkansas
1316,Timucin Uddin,425,The Bitter Moose Pub,Alaska
1317,Avraham Keller,136,Actually Planet ,Missouri
1317,Avraham Keller,785,Strong Tiger ,Missouri
1318,Zhen Zeaser,190,Distinct Pirate Pub,Guam
1318,Zhen Zeaser,206,The Snotty Bongo ,Guam
1318,Zhen Zeaser,65,Obeisant Dog Tavern,Guam
1319,Ryan-Lee Linde,17,Placid Cove Bar,Federated States of Micronesia
1320,Trafford Ziegler,961,The Highfalutin Trumpet Pub,Colorado
1321,Crombie Baxster,772,The Painstaking Mole Tavern,Mississippi
1322,Mikey Trebil,273,The Brave Badger Inn,California
1323,Ace Severson,897,Raspy Fish ,Indiana
1324,Oisin Irwin,112,Obedient Noodle Inn,Pennsylvania
1324,Oisin Irwin,557,The Lush Frog Pub,Pennsylvania
1324,Oisin Irwin,591,The Tedious Flower Tavern,Pennsylvania
1325,Barkley Sonderling,477,Hushed Flower Bar,Kentucky
1325,Barkley Sonderling,202,Wandering Lioness ,Kentucky
1325,Barkley Sonderling,973,The Frantic Guitar Pub,Kentucky
1326,Maison Soukup,382,The Jealous Lion Tavern,Mississippi
1326,Maison Soukup,772,The Painstaking Mole Tavern,Mississippi
1327,Coby Bowers,703,Tight Kitten Tavern,Nebraska
1327,Coby Bowers,724,Elated Planet Tavern,Nebraska
1328,Erdehan Dewalt,683,The Normal Flower Bar,West Virginia
1328,Erdehan Dewalt,52,The Spicy Captain ,West Virginia
1329,Kal-el Vogal,884,The Economic Pikachu Tavern,Georgia
1330,Keenan-Lee Sandstrom,748,Busy Dog Tavern,Minnesota
1331,Sohaib Cannon,675,The Numerous Cove Bar,South Dakota
1331,Sohaib Cannon,744,The Shrill Cod Bar,South Dakota
1331,Sohaib Cannon,222,Unbiased Armadillo Bar,South Dakota
1332,Aronas McCormack,56,Eight Badger Pub,Hawaii
1333,Sunny Napier,996,The Unable Onion Pub,North Carolina
1334,Saifaddine Trebil,6,Bright Toad Bar,Oklahoma
1334,Saifaddine Trebil,543,The Seemly Rose ,Oklahoma
1334,Saifaddine Trebil,527,Guarded Crossbow Bar,Oklahoma
1335,Rohaan Van Zandt,842,Worthless Dog Inn,Wyoming
1335,Rohaan Van Zandt,575,The Shaky Lyre Bar,Wyoming
1335,Rohaan Van Zandt,919,The Rude Lyre ,Wyoming
1336,Rhuaridh Ziegler,466,The Detailed Garden Bar,Michigan
