transactionID,drinkerID,drinkerName,barID,barName,time,beer ordered,price
1535,3931,Cade Pak,275,The Alive Skull Tavern,13,Miller Lite,4.0
1536,895,Marios Martin,504,Angry Pikachu Tavern,22,Modelo especial,4.0
1537,1159,Odin Reardon,411,The Addicted Pikachu Pub,15,Steel Reserve,3.5
1538,4717,Klevis Miller,663,Outrageous Fish Tavern,20,Budweiser,4.0
1539,2917,Jez Chapman,277,The Poor Apple Tavern,13,Modelo especial,3.5
1540,1622,Mikael Ferry,904,The Annoyed Pikachu Tavern,20,Busch,3
1541,3335,Hristomir Sellon,94,The Workable Kitten Inn,21,Miller High Life,4
1542,368,Hao Yates,564, Fresh Fish Tavern,21,Coors Light,4
1543,2129,Isaa Hancock,27,The Lowly Adventurer Pub,17,Keystone Light,3.5
1544,4087,Connell Schwager,294,The Long-Term Husband Tavern,18,Modelo especial,3
1545,2293,Josese Davis,60,Boorish Husband Tavern,21,Blue Moon,3
1546,3656,Felix Shaffer,402,Rainy Bongo Bar,19,Natural Light,3
1547,1807,Tarik Reyes,830,Eight Badger Inn,19,Michelob Ultra,3.5
1548,2091,Moore Dewalt,923,Permissible Onion Pub,16,Barrel-Aged Abraxas,3.5
1549,665,Caelan Ory,963,Past Fish ,17,90 Minute IPA,3
1550,2924,Kylian Ramachandran,26,Neat Snowman Inn,20,Yuengling Lager,4.0
1551,1189,Valery Sellon,560,Ritzy Apple Tavern,13,Busch,4
1552,3591,Kayleb Sawyer,185,Silly Bongo Tavern,20,Bud Ice,3
1553,2209,Reigan Kalleg,999,Untidy Rose Pub,17,Coors Light,4
1554,175,Jesuseun Quinn,860,Blue-Eyed Snowman Inn,15,Breakfast Stout,3.5
1555,1594,Philip Olson,901,Equal Apple ,22,Heineken,4.0
1556,290,Berkay Dugan,110, Far-Flung Moose Bar,17,Blue Moon,3
1557,3486,Tylar Sawyer,681,Devilish Cove Bar,15,Stella Artois,4.0
1558,1586,Abdirahman Valente,678,Sulky Lioness Bar,22,Michelob Ultra,3
1559,3602,Roan Lawicki,315,The Expensive Skull Pub,15,Heineken,3
1560,555,Ayomide Ulrich,541,Faithful Rose Pub,13,Stella Artois,4.0
1561,3617,Kaan Hoffman,491,Aquatic Pikachu Pub,21,Icehouse,4.0
1562,3834,Rhein Ferry,168,Hypnotic Adventurer Tavern,22,Miller High Life,3.5
1563,4174,Majid Ashwoon,669,Noiseless Cove Bar,21,Modelo especial,3.5
1564,2032,Jaida Mills,118,Material Pikachu Inn,18,Natural Ice,4.0
1565,4945,Montgomery Hesch,798,The Dull Garden Bar,20,King Julius,3.5
1566,898,Yousif Schickowski,67,The Hushed Noodle Inn,21,Bud Light,4.0
1567,1802,Axel Pak,943,Limping Planet Tavern,20,Sculpin IPA,4
1568,2326,Cael Christensen,51,The Adjoining Bongo Tavern,23,Dos Equis,3.5
1569,3112,Dhavid Lawless,608,Gullible Gusty Cod Pub,17,Busch,3.5
1570,2500,Enrico Jagtap,479,Thoughtless Husband ,23,Stella Artois,3.5
1571,2581,Apisai Sonderling,739,The Phobic Guitar Inn,18,Breakfast Stout,3
1572,3458,Hussnain Fietzer,835,The Subsequent Planet Inn,19,Yuengling Lager,4.0
1573,937,Wynn Ferro,529,Attractive Pikachu Bar,21,Very Hazy,3
1574,2874,Deecan Sellon,331,The Equal Kitten ,16,90 Minute IPA,3.5
1575,1069,Saif Trusela,729,The Glistening Glorious Armadillo Inn,12,King Julius,3
1576,26,Haydn Sandstrom,206,The Snotty Bongo ,18,Budweiser,3
1577,1163,Salter Martin,453,Salty Mole Bar,15,Bud Light,3.5
1578,420,Annan Ulrich,384,Quack Kitten Bar,19,KBS,3
1579,479,Momooreoluwa Sandstrom,450,The Fortunate Gorilla Pub,22,Keystone Light,3.5
1580,1038,Kaydn Nugent,888,Tasteful Mole ,20,90 Minute IPA,4.0
1581,3692,Brayden Miller,327,The Crooked Gorilla Inn,23,Breakfast Stout,3.5
1582,4422,Ronan Christensen,970,Internal Tiger ,22,Breakfast Stout,4.0
1583,3022,Antony Schiebel,659,The Murky Pikachu Inn,24,Modelo especial,4.0
1584,165,Teodor Irwin,51,The Adjoining Bongo Tavern,22,Natural Ice,4.0
1585,4427,Archibald Stahl,413,Illustrious Moose Pub,23,Michelob Ultra,3
1586,2264,Eng Moore,944,Political Gate Inn,14,Coors Light,4
1587,1504,Wayne Jenson,460,Neat Dog Bar,15,Miller High Life,4.0
1588,2302,Sullivan Mccord,220,The Raspy Mole ,15,Natural Light,3
1589,387,Khizer Ebner,957,Unsightly Pizza Inn,22,Icehouse,4.0
1590,518,Jonatan Ory,234,The Adaptable Crossbow Bar,21,Keystone Light,3
1591,4413,Harper Linde,288,The Gifted Cove Inn,17,Coors Light,3
1592,4216,Conley Myers,95,Ordinary Pikachu Inn,19,Dos Equis,4.0
1593,3241,Nicholas Chapman,411,The Addicted Pikachu Pub,18,Blue Moon,4.0
1594,3690,Burak Ashwoon,537,The Stereotyped Planet Pub,18,Pabst Blue Ribbon,3
1595,3565,Michat Zeller,440,The Sudden Guitar Inn,13,90 Minute IPA,3.5
1596,136,Kit Hydinger,623,The Glistening Glorious Pup Bar,15,Heineken,4
1597,4895,Caedan Wagner,799,The Graceful Flower Pub,21,Modelo especial,3
1598,2101,Robertjohn Leisinger,19,Ubiquitous Bongo Pub,15,Miller High Life,3
1599,945,Bilal Tisler,873,The Jaded Cave Tavern,14,Icehouse,4.0
1600,3429,Daegyu Olson,225,Tasty Badger Tavern,14,Stella Artois,3
1601,4227,Barkley Vail,459,The Cheerful Cod Bar,14,Michelob Ultra,4.0
1602,3877,Oran Davidson,861,The  Flippant Pear Inn,17,Bud Light,3
1603,2834,Girijan McCormack,652,Wonderful Skull Bar,18,Keystone Light,3.5
1604,4959,Ruairidh Leisinger,523,The General Gentle Adventurer Tavern,21,Dos Equis,3.5
1605,903,Chintu Kalleg,821,The Icy Frog Inn,17,Corona Light,4
1606,4718,Rayhan Van Zandt,920,Depressed Fish ,21,Miller Lite,3
1607,4574,Jeyun Resnick,939,The Testy Gate Inn,16,Miller High Life,4
1608,2973,Marty Sonderling,885,The Fearful Fearless Skull ,14,Budweiser,3
1609,2971,Maisum Celedon,64,The Damaged Frog ,17,Pabst Blue Ribbon,4.0
1610,2768,Sergio Reamer,247,The Slim Lyre ,17,Natural Ice,3.5
1611,717,Makin Kassing,663,Outrageous Fish Tavern,21,Heineken,3
1612,4590,Alfee Haworth,644,Accidental Husband Tavern,12,Coors Light,4
1613,2508,Daegan Thompson,247,The Slim Lyre ,17,Blue Moon,3.5
1614,2639,Will Illingsworth,881,The Cloistered Pup Tavern,24,Busch,3
1615,4503,Kendall Vader,272,Spotless Adventurer ,14,Blue Moon,3.5
1616,2146,Amin Johnson,37,The Waiting Guitar Pub,20,Dos Equis,3
1617,3982,Cosmo Valente,807,Large Pikachu Pub,18,Heineken,4.0
1618,3993,Caedyn Dewalt,320,The Jumbled Frog ,15,Budweiser,3
1619,1822,Aytug Trusela,784,The Acoustic Noodle ,14,Modelo especial,3
1620,3700,Ehsan Irwin,204,Mighty Pirate ,14,Miller Lite,4.0
1621,1814,Siddhant Stahl,411,The Addicted Pikachu Pub,23,Coors Banquet,3.5
1622,3805,Guillaume Severson,764,Madly Rose Pub,14,Steel Reserve,4.0
1623,986,Jiao Roberts,655,The Xenophobic Gate Inn,18,Budweiser,3.5
1624,4066,Kodie Hancock,874,The Clean Cod Bar,20,Coors Light,3
1625,1827,Oz Kassing,510,Boorish Noodle Pub,17,Bud Light,4.0
1626,3014,Kirk Tandy,840,Puzzling Cave ,16,Keystone Light,3.5
1627,4158,Sonneey Lewis,846,Parallel Pear ,16,Miller Lite,3
1628,1493,Danish Lawicki,162,Aware Elf Bar,18,Guinness,3.5
1629,923,Malakai Yang,509,Macho Crossbow ,18,Pabst Blue Ribbon,4.0
1630,1774,Caiden Nuttle,936,Annoyed Armadillo Tavern,23,King Julius,3.5
1631,1680,Connar Schmitt,692,The Damp Onion ,18,Keystone Light,4.0
1632,1467,Wayde Trebil,777,The Sour Tiger Pub,23,Modelo especial,3.5
1633,3894,Ruairi Sweeney,104,Careless Banjo Inn,21,Bud Light,3
1634,2847,Danny Sonderling,838,Ordinary Pikachu Tavern,16,Pabst Blue Ribbon,3
1635,2721,Levon Kalleg,917,The Standing Pizza Inn,19,Bud Ice,3
1636,1663,Quinn Shaffer,387,The Short Crossbow Inn,18,Pabst Blue Ribbon,4.0
1637,3633,Maneet Hesch,280,The Pleasant Armadillo ,14,Bud Ice,3.5
1638,3911,Nash Yates,702,Best Gorilla Pub,23,Modelo especial,4.0
1639,1581,Hristomir Ripka,623,The Glistening Glorious Pup Bar,15,Natural Light,4
1640,2688,Tane Deitz,553,The Gaping Frog Bar,16,Pabst Blue Ribbon,4.0
1641,3647,Karamvir Quizoz,67,The Hushed Noodle Inn,12,Bud Light,4.0
1642,4836,Aref Cataldi,703,Tight Kitten Tavern,24,Steel Reserve,3.5
1643,2722,Jordyn Ebner,157,The Naive Skull Tavern,24,Steel Reserve,3.5
1644,4617,James Cataldi,118,Material Pikachu Inn,22,Bud Ice,4.0
1645,772,Rihan Stahl,957,Unsightly Pizza Inn,19,Barrel-Aged Abraxas,3
1646,1684,Corey Woo,810,The Wicked Lyre Bar,19,Coors Banquet,4.0
1647,4203,Dilan Cast,841,The Striped Lyre Tavern,13,Yuengling Lager,3
1648,1231,Idris Lawless,875,Elderly Bongo Bar,20,Budweiser,4.0
1649,4164,Reese Knutson,741,The Nostalgic Gate ,18,Budweiser,4.0
1650,2682,Abdulmalik Soukup,258,Boundless Adventurer ,20,Yuengling Lager,3
1651,330,Daragh Knutson,742,The  Five Apple Inn,19,Heady Topper,3
1652,3276,Brandon Ebner,313,The Natural Trumpet Bar,16,Bud Ice,3.5
1653,1542,Nidhish Upson,432,The Best Tiger Pub,14,Bud Ice,3
1654,4608,Leilan Soulis,603,Jumbled Toad ,21,Dos Equis,4
1655,4234,Rholmark Wagner,846,Parallel Pear ,12,Bud Light,3
1656,4974,Khai Ebner,62,Nippy Captain ,20,Breakfast Stout,4.0
1657,3459,Alexx Vanderpoel,734,Amazing Skull Tavern,21,Bud Light,3.5
1658,2313,Jia Leisinger,771,The Responsible Moose Pub,13,Busch,4.0
1659,1051,Kirwin Ramachandran,574,The Unique Armadillo Tavern,22,Yuengling Lager,3.5
1660,3674,Linton Jones,295,Piquant Onion Bar,12,Coors Banquet,3
1661,2850,Eihli Reyes,810,The Wicked Lyre Bar,13,Steel Reserve,4.0
1662,3744,Yassin Quizoz,645,Dynamic Frog Bar,18,Heineken,3.5
1663,732,Kenzy Martin,858,Spiteful Rose Pub,21,Heineken,3.5
1664,4487,Ashtyn Eastman,689,The Wonderful Noodle ,24,King Julius,3.5
1665,2834,Girijan McCormack,689,The Wonderful Noodle ,23,Kentucky Brunch Brand Stout,3
1666,84,Rayden Norquist,863,The Decisive Planet Bar,19,Corona Light,3.5
1667,2976,Cathal Ulrich,600,Elfin Garden Bar,22,Miller Lite,4
1668,182,Santiago Orwig,299,Messy Guitar Inn,15,Natural Ice,3.5
1669,850,Levy Tandy,207,Motionless Banjo Inn,19,King Julius,3
1670,4255,Ruslan Ferry,283,The Nostalgic Rose Inn,23,90 Minute IPA,4.0
1671,1212,Richie Dugelman,65,Obeisant Dog Tavern,20,Budweiser,4.0
1672,779,Muhammad Dugelman,236,Ahead Pup Bar,14,Sculpin IPA,4.0
1673,4514,Aronas Johnson,118,Material Pikachu Inn,13,Blue Moon,3.5
1674,3729,Emile Christensen,369,Scary Lioness Bar,21,Yuengling Lager,3
1675,2148,Olaoluwapolorimi Thompson,350,Halting Cake ,15,Steel Reserve,3
1676,2041,Ferre Kassing,871,The Dependent Pirate ,20,Heineken,4.0
1677,2627,Rubhan Tapia,588,Wealthy Mole ,20,Breakfast Stout,4
1678,1478,Colton Boyd,880,The Thinkable Guitar ,20,Budweiser,3.5
1679,1990,Shaunpaul Wagle,934,The Energetic Husband Bar,16,Heineken,4
1680,4237,Sonny Knutson,241,Heartbreaking Elf Bar,22,Modelo especial,3
1681,2557,Innes Hancock,761,The Violet Banjo Inn,16,Pabst Blue Ribbon,3
1682,30,Kalum Sawyer,200,The Abiding Moose Bar,19,Steel Reserve,3.5
1683,1866,Klevis Bauer,967,The Violet Banjo ,23,Modelo especial,3
1684,3537,Hussain Casal,28,Hesitant Pikachu Bar,16,Sculpin IPA,4.0
1685,2285,John Keller,225,Tasty Badger Tavern,15,Modelo especial,3.5
1686,2273,Ryan-Lee Baxster,965,The Xenophobic Badger Pub,23,Very Hazy,3.5
1687,4703,Jameel Ory,365,The Tense Armadillo Tavern,20,Bud Light,4.0
1688,3417,Ally Tandy,105,The Wealthy Gate ,18,Bud Light,3
1689,3464,Al-Hassan Mccord,945,Forgetful Armadillo Inn,19,Guinness,4.0
1690,4336,Torrin Nelson,329,Illegal Garden Pub,15,Michelob Ultra,3
1691,2042,Israel Solberg,108,Petite Moose Inn,24,Sculpin IPA,4.0
1692,3396,Marco Fietzer,964,Tasteful Planet Inn,24,Modelo especial,3.5
1693,849,Athon Sawyer,165,The Happy Kitten Tavern,19,Natural Light,4.0
1694,288,Khaleel Leisinger,652,Wonderful Skull Bar,17,Pabst Blue Ribbon,3
1695,1439,Blake Bateman,80,Well-Groomed Crossbow Bar,23,KBS,4.0
1696,3032,Badsha Johnson,120,The Spectacular Adventurer Inn,16,Blue Moon,4
1697,3039,Chad Jenson,840,Puzzling Cave ,22,Miller High Life,3.5
1698,158,Finnen Haworth,71,The Past Flower ,22,Icehouse,3
1699,3422,Damien Haworth,12,Roomy Badger Bar,20,Stella Artois,4.0
1700,2819,Kaydan Weiss,439,The Periodic Lioness Bar,15,Barrel-Aged Abraxas,3
1701,98,Ahmed Maki,203,The Clean Noodle Bar,24,Mil's Best Ice,3
1702,3724,Ikemsinachukwu Duffman,289,The Ugly Garden Bar,20,Dos Equis,3.5
1703,88,Immanuel Christensen,275,The Alive Skull Tavern,23,Heineken,3.5
1704,3992,Fahad Darnell,291,The Living Onion ,16,Michelob Ultra,4
1705,3676,Codie Deitz,599,Raspy Wife Inn,14,Breakfast Stout,4
1706,1759,Kieryn Cannon,216,Weak Guitar Inn,19,Stella Artois,4.0
1707,960,Karimas Miller,890,Miscreant Elf ,19,Coors Banquet,3
1708,3404,Luciano Ulrich,159,The Concerned Pirate Tavern,12,60 Minute IPA,4.0
1709,3548,Mazin Ingram,455,The Nostalgic Noodle Bar,23,Barrel-Aged Abraxas,3
1710,3090,Kainui Weiss,839,Wary Rose Inn,16,Breakfast Stout,3.5
1711,69,Aleem Uddin,518,The Crowded Husband Inn,21,Natural Light,3
1712,3342,Toluwalase Mccord,992,The Xenophobic Tiger Inn,21,Icehouse,4
1713,4106,Muzammil Tapia,775,The Shaggy Pikachu Inn,23,Guinness,3.5
1714,261,Riyaj Lawless,165,The Happy Kitten Tavern,18,Natural Light,4.0
1715,1530,Ernie-Jacks Duffman,832,Polite Elf Bar,14,Stella Artois,3.5
1716,2164,Jackie Hylan,460,Neat Dog Bar,17,Yuengling Lager,4.0
1717,2195,Kyie Quinn,566,The Ad Cave ,12,Corona Light,3
1718,2693,Guy Eastman,274,Calm Banjo Pub,17,KBS,4.0
1719,17,Hagun McGinnis,565,The Unsuitable Pirate Pub,15,Bud Light,3.5
1720,424,Danyil Schiebel,970,Internal Tiger ,14,Michelob Ultra,3.5
1721,1915,Kristoffer Soukup,880,The Thinkable Guitar ,17,Coors Light,3.5
1722,3935,Greig Ebner,629,Ashamed Toad Pub,15,Pabst Blue Ribbon,4
1723,3935,Greig Ebner,638,The Wild Onion ,19,Arrogant Bastard Ale,4
1724,898,Yousif Schickowski,346,The Homeless Bongo Tavern,14,Bud Ice,3.5
1725,3090,Kainui Weiss,568,The Lethal Rose Tavern,16,Backwoods Bastard,4
1726,1415,Marshall Dugelman,841,The Striped Lyre Tavern,22,Busch,4.0
1727,3361,Pascoe Johnson,860,Blue-Eyed Snowman Inn,18,60 Minute IPA,4.0
1728,1047,Maneet Martin,876,Sweet Pup Tavern,15,Icehouse,3
1729,4235,Lucca Ebner,230,The Narrow Snowman ,12,Modelo especial,3.5
1730,1859,Timucin Celedon,437,Statuesque Noodle Bar,23,Miller Lite,3
1731,1261,Talorcan Dugan,206,The Snotty Bongo ,19,Coors Light,3
1732,4424,Dawson Tisler,321,The Untidy Crossbow ,16,Coors Light,3
1733,3491,Tayye Dinkins,789,The Decisive Crossbow Tavern,22,Yuengling Lager,4.0
1734,1862,Jakub Doran,807,Large Pikachu Pub,17,Busch,4.0
1735,3409,Nilav DeLorenzo,648,Drunk Kitten Bar,15,Stella Artois,3
1736,4773,Jaidyn Jenson,609,The Honorable Snowman ,18,Breakfast Stout,3.5
1737,4090,Matej Olson,825,The Inexpensive Elf Tavern,24,Stella Artois,3
1738,2595,Ciann Yocum,967,The Violet Banjo ,17,Budweiser,3
1739,2658,Manolo Fletcher,843,Bewildered Crossbow Inn,24,Budweiser,3
1740,3014,Kirk Tandy,805,Colossal Cave Bar,19,Dos Equis,3
1741,1222,Jacob Quinn,937,Lush Toad Tavern,16,Steel Reserve,4.0
1742,2364,Jasim Zeller,310,Scandalous Tiger ,17,Keystone Light,4.0
1743,1927,Reegan Yates,659,The Murky Pikachu Inn,21,Busch,3.5
1744,4538,Pedram Sawyer,781,The Inquisitive Rose Inn,21,Kentucky Brunch Brand Stout,3
1745,2976,Cathal Ulrich,845,Slippery Gorilla Inn,20,Guinness,3
1746,3128,Shai Vail,94,The Workable Kitten Inn,22,Yuengling Lager,3.5
1747,3772,Jon-Paul Bateman,750,Redundant Lyre Tavern,23,Budweiser,4.0
1748,4648,Alfie Myers,178,Unnatural Bongo Inn,21,Coors Banquet,3.5
1749,3090,Kainui Weiss,616,The Old-Fashioned Captain Pub,19,Sculpin IPA,3.5
1750,934,Crispin Napier,876,Sweet Pup Tavern,15,Coors Banquet,3
1751,2539,Firaaz Soulis,254,Knowing Badger Pub,19,Bud Light,3.5
1752,2426,Brajan Yocum,784,The Acoustic Noodle ,23,Coors Light,4.0
1753,3491,Tayye Dinkins,740,Infamous Husband Bar,23,Coors Banquet,3
1754,2132,Siergiej Mills,759,Important Lioness Inn,15,Very Hazy,3
1755,688,Jazeb Hancock,204,Mighty Pirate ,16,Natural Light,3.5
1756,4488,Creag Casal,935,The Guiltless Cake Pub,15,Budweiser,3
1757,2034,Zachery Soulis,524,The Tender Tense Lioness Inn,18,Yuengling Lager,3
1758,3362,Ines Frick,355,Bumpy Pikachu Tavern,12,Miller High Life,3
1759,1826,Rihab Illingsworth,543,The Seemly Rose ,13,Sculpin IPA,4
1760,3764,Aazaan Ulrich,890,Miscreant Elf ,24,Miller High Life,4.0
1761,3497,Ben Wakefield,193,The Colorful Pup ,18,Dos Equis,3
1762,2785,Ewing Sagar,428,Drab Dog Tavern,18,Stella Artois,3
1763,2079,Caelen Weiss,453,Salty Mole Bar,19,Michelob Ultra,3
1764,511,Darragh Olson,738,The Motionless Tiger Pub,24,KBS,3.5
1765,4455,Cohen Jones,218,The Shocking Toad Tavern,20,Icehouse,3.5
1766,2463,Wai Irwin,245,The Abortive Lyre ,21,Natural Ice,4.0
1767,2261,Shayne Quinn,948,Superb Lyre Pub,22,Corona Light,3.5
1768,850,Levy Tandy,173,The Bored Noodle ,16,Mil's Best Ice,3.5
1769,3644,Vincenzo Sandstrom,852,Polite Dog Pub,23,Bud Ice,4.0
1770,3300,Finley Dinkins,448,The Average Husband Bar,15,Bud Light,3
1771,1209,Aiman Lawless,940,The Righteous Trumpet Inn,17,Keystone Light,4.0
1772,4337,Fares Johnson,49,Eminent Gate Pub,17,Pabst Blue Ribbon,4.0
1773,3524,Kearney Weinstein,587,Giant Pear Bar,23,Natural Light,4
1774,3159,Litrell Napier,927,The Secret Cod Pub,21,Bud Light,4.0
1775,1119,Erdehan Myers,738,The Motionless Tiger Pub,22,Breakfast Stout,3
1776,3855,Frank LePage,380,The Victorious Flower Tavern,15,Marshmallow Handjee,3
1777,3102,Kobi Olson,546,Spotty Lion Tavern,21,Icehouse,3
1778,2714,Jamie Zeaser,556,Thirsty Skull Bar,14,Mil's Best Ice,4
1779,3634,Sethu Myers,721,Motionless Planet Bar,16,Michelob Ultra,4.0
1780,489,Callan-Adam McCormack,26,Neat Snowman Inn,15,Corona Light,3
1781,476,Daegyu Fietzer,30,Electric Guitar Pub,16,Bud Ice,4.0
1782,4855,Campbell Yates,671,Glossy Lioness Tavern,14,Miller High Life,4.0
1783,44,Decklan Ramachandran,356,Pastoral Noodle Inn,19,Coors Light,3.5
1784,3690,Burak Ashwoon,905,Careless Fish Tavern,13,Blue Moon,3.5
1785,4880,Enrico Keller,586,The Careless Apple Tavern,21,Lagunitas Sucks,4
1786,217,Benedict Valente,634,Various Pikachu Bar,20,Mil's Best Ice,4.0
1787,3785,Andreas Jenson,622,The Careful Pikachu Bar,23,Lagunitas Sucks,4.0
1788,1031,Caethan Soloman,867,The Ambiguous Rose Tavern,14,Pabst Blue Ribbon,3
1789,4534,D'arcy Uflan,653,Spotted Guitar Tavern,23,Steel Reserve,4
1790,4547,Hosea Quizoz,786,The Long Lioness Inn,22,Coors Banquet,3
1791,954,Barry Dugelman,433,Dazzling Tiger ,23,Natural Ice,3.5
1792,308,Teo Schwager,493,The Measly Pikachu Bar,14,Dos Equis,3.5
1793,2255,Binod Cataldi,319,Muddled Noodle ,16,Mil's Best Ice,3
1794,3247,Geoffrey Sandstrom,244,Tasteful Toad Tavern,15,Budweiser,3
1795,4635,Rorie Resnick,920,Depressed Fish ,20,KBS,4.0
1796,874,Karimas Paiser,409,Ruthless Moose ,17,King Julius,3.5
1797,2881,Roen Duffman,488,Swanky Cake Bar,15,Coors Light,3.5
1798,2726,Ajayraj Thompson,537,The Stereotyped Planet Pub,13,Pabst Blue Ribbon,3
1799,4341,Kevin Cast,510,Boorish Noodle Pub,13,90 Minute IPA,4.0
1800,3328,Teydren Schutz,713,The Smooth Pikachu Bar,23,Modelo especial,4.0
1801,1387,Darwyn Reardon,2,The Bright Frog ,20,Bud Light,4
1802,1259,Binod Ebner,7,Spiritual Skull Inn,24,Dos Equis,3
1803,1347,Pacey Schwager,54,Picayune Cove Tavern,13,Keystone Light,3
1804,36,Ryo Valente,651,Lean Banjo Bar,21,Busch,3
1805,3958,Luca Chambers,60,Boorish Husband Tavern,19,Bud Ice,3.5
1806,1601,Pawlo Chapman,15,The Sedate Gate Pub,24,Heady Topper,3
1807,1852,Brandon-Lee Wagle,429,The False Familiar Famous Onion Inn,24,Barrel-Aged Abraxas,3
1808,4786,Teydren Christensen,659,The Murky Pikachu Inn,16,Bud Ice,3
1809,2142,Wasif Davis,844,The Imminent Gate Inn,14,Coors Banquet,3.5
1810,4472,Odhran Nuttle,454,Marked Lion Bar,15,Heineken,3.5
1811,4643,Demetrius Celedon,328,Obsolete Elf Tavern,17,Modelo especial,3
1812,2468,Dilan Dinkins,575,The Shaky Lyre Bar,22,Arrogant Bastard Ale,4.0
1813,1606,Maitlind Boyd,433,Dazzling Tiger ,17,Mil's Best Ice,3
1814,1363,Amir Root,394,The Hurried Tiger Bar,24,Icehouse,3
1815,3290,Alfy Thompson,435,Imported Kitten Pub,16,Yuengling Lager,3
1816,3975,Joshiah Dinkins,710,Gray Greasy Great Lioness Bar,14,Heineken,4.0
1817,2901,Taylor Casal,327,The Crooked Gorilla Inn,17,Michelob Ultra,3
1818,1282,Kale Van Zandt,96,Learned Pirate Inn,18,Yuengling Lager,4
1819,3482,Hadji Ortiz,926,The Private Pup Bar,15,Bud Light,3
1820,170,Pedram Shaffer,772,The Painstaking Mole Tavern,21,Busch,3.5
1821,3345,Peiyan Ortiz,292,Resonant Garden Pub,22,Blue Moon,3.5
1822,4123,Samy Keller,916,The Lackadaisical Badger Inn,22,Miller Lite,3.5
1823,827,Zaid Resnick,996,The Unable Onion Pub,17,Guinness,3.5
1824,2489,Limo Quinn,289,The Ugly Garden Bar,15,Pabst Blue Ribbon,4.0
1825,1024,Leyland Caswell,8,The Subdued Armadillo Inn,19,90 Minute IPA,3.5
1826,4523,Fionn Stahl,266,The Tangy Planet Pub,23,Mil's Best Ice,4.0
1827,1590,Arran Darnell,776,Succinct Gate Inn,22,Miller High Life,4.0
1828,88,Immanuel Christensen,742,The  Five Apple Inn,14,Dos Equis,4.0
1829,4821,Alishan Bateman,397,The Previous Fish Pub,15,Centennial IPA,4.0
1830,3055,Norrie Illingsworth,7,Spiritual Skull Inn,23,Stella Artois,4.0
1831,2632,Jesse Ventotla,564, Fresh Fish Tavern,20,Heineken,3
1832,2766,Lovell Wagle,128,The Simplistic Kitten Inn,23,Bud Ice,3
1833,3298,Oilibhear Doran,789,The Decisive Crossbow Tavern,23,Corona Light,3
1834,2361,Etienne Jones,388,Idiotic Onion ,22,Heineken,3.5
1835,3501,Alexei Jurgenson,580,The Abrupt Pirate Tavern,22,Modelo especial,4.0
1836,366,Colby Christensen,724,Elated Planet Tavern,24,Modelo especial,4
1837,101,Jack Duffman,790,Third Gorilla Inn,18,Mil's Best Ice,4.0
1838,2452,Bryn Tapia,210,The Absent Lioness Pub,18,90 Minute IPA,4.0
1839,2257,Benji Schutz,911,Marvelous Wife Tavern,16,Budweiser,4
1840,229,David-Lee McCormack,424,The Symptomatic Trumpet Tavern,15,Coors Banquet,3
1841,3605,Hirvaansh Soukup,828,The Axiomatic Pirate Bar,21,KBS,3
1842,342,Cruiz Schutz,457,The Accidental Banjo Pub,16,90 Minute IPA,4.0
1843,2467,Jebadiah Boyd,601,Oafish Pear Bar,23,Miller High Life,4.0
1844,57,Macaulay Schlicht,60,Boorish Husband Tavern,13,Dos Equis,3
1845,3942,Pierre-Antoine Van Zandt,466,The Detailed Garden Bar,16,Lagunitas Sucks,4.0
1846,3375,Tiernan Turco,130,Literate Snowman Inn,17,Lagunitas Sucks,4
1847,4508,Marcus Bongard,144,Hissing Badger Inn,12,Coors Banquet,4.0
1848,4137,Armen Reardon,826,The Classy Cave Bar,22,Miller Lite,3
1849,1655,Caethan Johnson,203,The Clean Noodle Bar,14,Steel Reserve,3.5
1850,4522,Darn Mccord,619,The Minor Captain Inn,23,Natural Ice,3
1851,881,Kenzy Uddin,155,The Righteous Noodle Inn,24,Modelo especial,3
1852,3621,Nikhil Miller,659,The Murky Pikachu Inn,17,Miller High Life,3
1853,4988,Jean Reyes,20,Detailed Flower Inn,21,Yuengling Lager,3
1854,4393,Axel Sonderling,903,The Puffy Wife Tavern,14,Breakfast Stout,3.5
1855,4886,Jakob Miller,374,Luxuriant Noodle Tavern,20,Sculpin IPA,3.5
1856,4890,Yadgor Turco,266,The Tangy Planet Pub,17,Heady Topper,4.0
1857,2091,Moore Dewalt,666,Versed Planet Bar,23,Sculpin IPA,3.5
1858,3522,Macy Lewis,347,Synonymous Pizza Inn,17,Guinness,3
1859,4304,Karandeep Orwig,358,The Curvy Trumpet ,22,Blue Moon,3
1860,4431,Dylan-James Wakefield,566,The Ad Cave ,18,Mil's Best Ice,3
1861,4295,Thierry Vanderpoel,331,The Equal Kitten ,14,Centennial IPA,3.5
1862,4557,Daniil Nuttle,440,The Sudden Guitar Inn,20,Bud Light,3.5
1863,434,Addison Nugent,67,The Hushed Noodle Inn,13,Bud Light,4.0
1864,2430,Moshy Fletcher,332,The Prickly Frog Bar,14,Coors Banquet,3.5
